Month,Day,Year,Mean Temperature,Max Temperature,Min Temperature,Dew Point,Average Humidity,Maximum Humidity,Minimum Humidity,Precipitation,Wind Speed,Max Wind Speed,Max Gust Speed
1,1,2006,42,53,30,33,67,89,45,0.00,3,9,12
1,2,2006,40,50,30,39,86,100,71,0.83,5,22,25
1,3,2006,43,45,41,41,92,100,83,0.03,10,16,23
1,4,2006,42,45,39,37,84,92,76,0.00,7,14,18
1,5,2006,44,53,35,39,79,100,58,0.00,5,16,20
1,6,2006,38,46,29,27,59,73,45,T,10,22,26
1,7,2006,31,41,20,20,63,85,41,0.00,6,16,22
1,8,2006,40,53,27,27,60,81,38,0.00,7,16,21
1,9,2006,57,69,45,41,59,77,40,0.00,11,22,26
1,10,2006,49,56,42,37,68,89,47,0.00,7,13,16
1,11,2006,53,61,44,49,85,100,70,0.15,6,16,18
1,12,2006,53,65,40,45,70,100,40,0.00,4,13,15
1,13,2006,56,67,45,53,84,100,68,0.00,9,21,26
1,14,2006,51,64,37,46,74,100,48,0.70,16,32,41
1,15,2006,39,46,31,10,35,49,21,0.00,14,32,39
1,16,2006,37,47,27,19,51,75,27,0.00,5,10,14
1,17,2006,49,64,34,41,76,86,66,T,9,26,32
1,18,2006,50,68,32,40,62,93,31,0.39,20,37,47
1,19,2006,45,59,30,24,48,69,27,0.00,8,14,16
1,20,2006,52,67,37,32,51,70,31,0.00,11,17,20
1,21,2006,53,63,43,45,65,89,41,0.01,12,25,31
1,22,2006,40,45,34,30,69,92,45,0.34,7,14,17
1,23,2006,43,48,37,40,93,100,86,0.20,5,14,16
1,24,2006,46,54,38,37,75,100,50,T,6,23,29
1,25,2006,43,49,37,21,45,61,28,0.00,16,36,41
1,26,2006,36,45,27,12,39,58,20,0.00,10,23,29
1,27,2006,35,48,21,13,48,77,19,0.00,4,12,14
1,28,2006,46,62,29,21,39,54,23,0.00,8,13,15
1,29,2006,51,64,38,43,65,83,47,T,13,25,33
1,30,2006,54,67,40,45,70,100,40,0.00,4,10,12
1,31,2006,45,53,36,39,67,93,41,0.24,12,30,41
2,1,2006,38,49,27,27,67,92,42,0.00,4,13,16
2,2,2006,46,60,32,34,62,85,39,0.01,8,17,20
2,3,2006,57,68,46,51,68,93,42,0.13,11,26,33
2,4,2006,55,65,45,51,86,100,71,0.38,9,30,39
2,5,2006,41,46,35,24,55,76,33,0.00,15,22,35
2,6,2006,40,48,31,18,44,59,29,0.00,13,23,29
2,7,2006,37,48,26,16,46,69,23,0.00,6,16,18
2,8,2006,34,45,22,17,54,78,29,0.00,4,14,17
2,9,2006,32,41,23,16,55,81,29,0.00,6,16,20
2,10,2006,34,48,19,16,53,80,26,0.00,6,20,24
2,11,2006,37,40,33,32,74,96,52,0.60,9,18,23
2,12,2006,35,39,30,26,68,92,44,0.10,12,22,25
2,13,2006,34,42,26,16,49,63,34,0.00,8,21,28
2,14,2006,42,54,30,21,44,59,28,0.00,10,17,21
2,15,2006,48,66,30,26,46,72,19,0.00,10,18,23
2,16,2006,54,70,38,35,44,64,23,0.00,13,24,29
2,17,2006,56,69,42,36,53,83,22,0.00,15,24,32
2,18,2006,32,42,21,26,70,100,39,0.09,9,24,30
2,19,2006,23,31,14,0,36,50,22,0.00,8,25,32
2,20,2006,36,45,26,24,68,92,43,0.06,6,14,15
2,21,2006,43,54,32,27,60,89,30,0.00,5,15,18
2,22,2006,36,43,28,36,81,93,69,0.03,5,14,18
2,23,2006,48,58,38,33,61,100,22,0.07,6,21,28
2,24,2006,42,54,30,15,35,56,13,0.00,10,29,36
2,25,2006,46,64,27,24,51,78,23,0.00,13,30,37
2,26,2006,34,42,25,6,33,42,24,0.00,15,31,38
2,27,2006,31,46,16,11,45,67,22,0.00,9,23,31
2,28,2006,43,53,33,25,55,75,35,0.00,4,12,18
3,1,2006,44,54,34,27,57,82,32,0.00,4,10,13
3,2,2006,57,78,36,39,57,85,29,0.00,12,30,38
3,3,2006,42,51,33,17,41,61,21,0.00,14,29,33
3,4,2006,42,53,30,14,36,53,18,0.00,12,23,26
3,5,2006,43,55,30,18,41,59,22,0.00,7,21,26
3,6,2006,42,46,37,25,54,70,37,T,4,12,14
3,7,2006,42,52,32,19,54,89,19,0.00,9,20,24
3,8,2006,44,59,28,20,48,75,20,T,6,14,22
3,9,2006,61,73,49,37,43,60,26,0.00,16,28,33
3,10,2006,72,81,63,49,48,72,23,0.00,20,32,40
3,11,2006,64,77,51,43,56,83,29,0.00,8,14,21
3,12,2006,68,86,50,52,60,83,37,0.00,9,23,30
3,13,2006,72,85,58,56,62,90,34,0.00,15,30,37
3,14,2006,61,72,49,32,40,68,11,T,18,33,40
3,15,2006,50,57,37,15,27,48,18,0.00,15,34,41
3,16,2006,48,63,34,20,37,65,14,0.00,4,10,-
3,17,2006,49,57,39,28,47,68,29,0.00,9,16,23
3,18,2006,43,51,35,8,25,49,15,0.00,11,20,23
3,19,2006,41,54,28,12,31,54,18,0.00,9,18,22
3,20,2006,42,55,30,17,34,61,21,0.00,6,14,22
3,21,2006,38,44,32,28,78,93,43,0.10,8,13,-
3,22,2006,40,51,30,23,58,96,28,0.02,9,16,24
3,23,2006,42,54,30,24,49,69,31,0.00,6,14,17
3,24,2006,45,53,37,28,53,70,36,0.00,7,15,17
3,25,2006,45,53,36,30,59,85,32,0.02,9,20,26
3,26,2006,43,53,33,25,50,82,27,0.00,9,20,24
3,27,2006,48,59,36,23,41,67,19,0.00,8,16,22
3,28,2006,50,64,37,34,55,93,28,0.06,4,16,-
3,29,2006,54,66,42,39,62,90,34,0.00,7,13,17
3,30,2006,54,70,37,35,59,96,27,0.00,3,14,-
3,31,2006,62,79,46,43,47,66,33,0.00,11,20,26
4,1,2006,70,81,57,50,52,78,30,0.00,15,23,29
4,2,2006,58,72,43,43,59,89,37,0.00,4,12,-
4,3,2006,65,77,53,52,72,94,47,0.51,11,29,43
4,4,2006,56,63,48,25,35,54,18,0.00,14,20,26
4,5,2006,52,60,45,27,37,48,27,0.00,9,17,28
4,6,2006,53,70,37,30,44,76,18,0.00,5,10,-
4,7,2006,70,84,55,43,43,67,22,0.00,12,31,41
4,8,2006,55,69,39,48,77,90,58,0.11,12,25,33
4,9,2006,46,59,36,26,49,89,23,0.01,10,17,23
4,10,2006,49,68,32,28,45,82,20,0.00,2,9,-
4,11,2006,58,75,44,34,43,71,22,0.00,7,14,18
4,12,2006,62,75,50,45,56,86,30,0.00,10,18,24
4,13,2006,70,84,57,50,54,75,26,0.00,11,16,23
4,14,2006,64,77,52,55,74,93,44,0.08,5,23,39
4,15,2006,72,88,57,57,68,96,31,0.21,8,18,29
4,16,2006,66,75,57,42,47,90,26,0.00,4,9,-
4,17,2006,53,62,43,47,84,97,62,0.09,9,17,21
4,18,2006,52,70,37,41,66,97,37,0.00,4,15,23
4,19,2006,61,78,44,42,54,93,25,0.00,5,15,18
4,20,2006,66,84,48,37,42,77,14,0.00,3,10,-
4,21,2006,64,69,60,58,83,100,53,0.25,5,12,-
4,22,2006,62,64,60,61,91,94,87,0.66,9,15,-
4,23,2006,67,81,53,55,82,100,36,0.00,7,13,-
4,24,2006,69,81,57,47,49,83,24,0.00,7,13,23
4,25,2006,68,82,53,55,69,94,31,0.26,8,21,25
4,26,2006,54,57,50,46,72,88,53,0.00,12,20,22
4,27,2006,58,69,48,41,58,90,25,0.00,4,12,-
4,28,2006,58,70,48,35,48,80,21,0.00,6,17,23
4,29,2006,52,68,39,36,54,89,26,0.00,6,17,22
4,30,2006,52,66,39,32,50,83,21,0.00,5,15,23
5,1,2006,54,68,41,38,55,77,37,0.00,9,17,22
5,2,2006,58,79,39,41,55,89,19,0.00,3,12,16
5,3,2006,65,78,55,51,61,80,40,0.04,6,21,25
5,4,2006,68,82,55,47,49,80,22,0.00,8,12,16
5,5,2006,70,82,60,55,60,87,45,0.00,7,20,31
5,6,2006,70,82,61,51,56,93,30,0.00,7,17,25
5,7,2006,55,63,48,43,70,93,38,1.17,9,15,-
